Key,english
modsilencer_hk_ucp_46x30Desc,"\n\nCompatibility: UCP"
modsilencer_57_gemtech_sfn_57_57x28,"[FFFFFF]Gemtech SFN-57"
modsilencer_57_gemtech_sfn_57_57x28Desc,"\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: FN FiveSeven"
modsilencer_ak74_spectehnika_tgpa_545x39,"[09FF00]AK-74 TGP-A[-]"
modsilencer_ak74_spectehnika_tgpa_545x39Desc,"\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-20%[-]\nHipfire Accuracy: [FF4F33]-20%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-74N/M," AKS-74UN," AK-107"
modmuzzle_ak_hexagon_reactor_muzzle_brake_545x39,"[004CFF]AK Hexagon Reactor[-]"
modmuzzle_ak_hexagon_reactor_muzzle_brake_545x39Desc,"\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: AK-74N/M," AK-107\n\nActs as an adapter for 'AK-74 Hexagon Wafflemaker'"
modsilencer_hex_hexagon_wafflemaker_suppressor_545x39,"[004CFF]AK-74 Hexagon Wafflemaker[-]"
modsilencer_hex_hexagon_wafflemaker_suppressor_545x39Desc,"\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-74N/M\n\nRequires adapter: 'AK Hexagon Reactor'"
modmuzzle_ak74_srvv_mbr_jet_545_545x39,"[BB00FF]AK-74 SRVV MBR Jet Muzzle Brake[-]"
modmuzzle_ak74_srvv_mbr_jet_545_545x39Desc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AKS-74UN," AK-74N/M," RPK-16," AK-107"
modmuzzle_ak_zenit_dtk1_762x39_545x39,"[BB00FF]AK Zenit DTK-1[-]"
modmuzzle_ak_zenit_dtk1_762x39_545x39Desc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AKS-74UN," AK-74N/M," RPK-16," AK-107," SKS," AKMN," AK-109"
modsilencer_hexagon_ak_762x39and545x39,"[BB00FF]AK-74 Hexagon[-]"
modsilencer_hexagon_ak_762x39and545x39Desc,"\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-74N/M," RPK-16," AK-107," SKS," AKMN," AK-103," AK-109"
modsilencer_ak12_izhmash_ak12_supressor_std_545x39,"[BB00FF]AK-12 Silencer[-]"
modsilencer_ak12_izhmash_ak12_supressor_std_545x39Desc,"\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AK-12"
modmuzzle_ak12_izhmash_ak12_muzzle_brake_std_545x39,"[BB00FF]AK-12 Muzzle Brake[-]"
modmuzzle_ak12_izhmash_ak12_muzzle_brake_std_545x39Desc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AK-12"
modmuzzle_mosin_tacfire_tanker_style_762x54r,"[09FF00]Mosin Tacfire Tanker Muzzle Brake[-]"
modmuzzle_mosin_tacfire_tanker_style_762x54rDesc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: Mosin-Nagant"
modsilencer_mosin_bramit_std_762x54r,"[09FF00]Mosin Bramit Sound Suppressor[-]"
modsilencer_mosin_bramit_std_762x54rDesc,"\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-28%[-]\nHipfire Accuracy: [FF4F33]-28%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Mosin-Nagant"
modsilencer_sv98_izhmash_silencer_std_762x54,"[004CFF]SV-98 Sound Suppressor [-]"
modsilencer_sv98_izhmash_silencer_std_762x54Desc,"\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SV-98"
modmuzzle_sv_98_srw_dtk_jet_mk2_762x54r,"[004CFF]SV-98 SRVV Brake-Compensator[-]"
modmuzzle_sv_98_srw_dtk_jet_mk2_762x54rDesc,"\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: SV-98"
modmuzzle_svd_izhmash_svd_s_std_762x54,"[004CFF]SVDS Brake-Compensator[-]"
modmuzzle_svd_izhmash_svd_s_std_762x54Desc,"\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: SVDS 'Dragunov'\n\nActs as an adapter for 'Rotor 43'"
modsilencer_base_rotor43_svd_dtk_762x54,"[004CFF]Rotor 43 Sound Suppressor [-]"
modsilencer_base_rotor43_svd_dtk_762x54Desc,"\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SVDS 'Dragunov'\n\nRequires adapter: 'SVDS Brake-Compensator'"
modmuzzle_pk_zenit_dtk_1p_762x54r,"[FFD700]PK Zenit DTK-1P Muzzle Brake[-]"
modmuzzle_pk_zenit_dtk_1p_762x54rDesc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: PKP Pecheneg"
modmuzzle_ash12_ckib_ash12_std_127x55,"[BB00FF]ASH-12 Muzzle Brake[-]"
modmuzzle_ash12_ckib_ash12_std_127x55Desc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: ASh-12"
modsilencer_ash12_ckib_ash12_std_127x55,"[BB00FF]ASH-12 Silencer[-]"
modsilencer_ash12_ckib_ash12_std_127x55Desc,"\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: ASh-12"
modsilencer_sdqd_griffin_m4sd_k_silencer_556x45,"[09FF00]Griffin M4SD-K[-]"
modsilencer_sdqd_griffin_m4sd_k_silencer_556x45Desc,"\nRecoil: [4FBE28]-10%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+30%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modsilencer_socom_surefire_socom556_rc2_556x45,"[004CFF]SOCOM556-RC2[-]"
modsilencer_socom_surefire_socom556_rc2_556x45Desc,"\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-18%[-]\nHipfire Accuracy: [FF4F33]-18%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzle_ar15_ferfrans_muzzle_brake_556x45,"[09FF00]AR-15 Ferfrans CQB[-]"
modmuzzle_ar15_ferfrans_muzzle_brake_556x45Desc,"\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzle_ar15_double_star_carlson_tac_comp_556x45,"[004CFF]AR-15 DoubleStar CTC Compensator[-]"
modmuzzle_ar15_double_star_carlson_tac_comp_556x45Desc,"\nRecoil: [4FBE28]-40%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzle_ar15_alientech_gubich_muzzle_brake_556x45,"[BB00FF]AR-15 AlienTech[-]"
modmuzzle_ar15_alientech_gubich_muzzle_brake_556x45Desc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: Firearms chambered in 5.56×45"
modmuzzle_ar10_15_thunder_beast_muzzle_brake,"[004CFF]AR-10 Thunder Beast 30CB[-]"
modmuzzle_ar10_15_thunder_beast_muzzle_brakeDesc,"\nRecoil: [4FBE28]-30%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51\n\nActs as an adapter for 'Thunder Beast Ultra 5'"
modsilencer_tbac_thunder_beast_ultra_5,"[004CFF]Thunder Beast Ultra 5 Sound Suppressor [-]"
modsilencer_tbac_thunder_beast_ultra_5Desc,"\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-5%[-]\nHipfire Accuracy: [FF4F33]-5%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 5.56×45," 7.62×39 & 7.62×51\n\nRequires adapter: 'Thunder Beast (30CB: AR10 7.62 / 223CB: AR15 5.56)'"
modsilencer_aac_sdn_6_multi,"[FFD700]AAC SDN-6 Sound Suppressor [-]"
modsilencer_aac_sdn_6_multiDesc,"\nRecoil: [4FBE28]-30%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 5.56×45," 7.62×39 & 7.62×51"
modmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51,"[004CFF]AR-10 PA M11 Severe-Duty[-]"
modmuzzle_ar10_precision_armament_m11_severe_duty_muzzle_brake_762x51Desc,"\nRecoil: [4FBE28]-35%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51"
modmuzzle_ar10_kac_qdc_muzzle_brake_kit_762x51,"[BB00FF]AR-10 KAC QDC[-]"
modmuzzle_ar10_kac_qdc_muzzle_brake_kit_762x51Desc,"\nRecoil: [4FBE28]-45%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51\n\nActs as an adapter for 'KAC PRS/QDC'"
modsilencer_qdc_kac_prs_qdc_762x51,"[BB00FF]KAC PRS/QDC Sound Suppressor [-]"
modsilencer_qdc_kac_prs_qdc_762x51Desc,"\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51\n\nRequires adapter: 'AR-10 KAC QDC'"
modmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51,"[FFD700]AR-10 Lantac Dragon Brake-Compensator[-]"
modmuzzle_ar10_lantac_dgn762b_muzzle_brake_762x51Desc,"\nRecoil: [4FBE28]-55%[-]\n\nCompatibility: Firearms chambered in 7.62×39 & 7.62×51"
modsilencer_bt_g28_sd_762x51,"[BB00FF]HK G28 B&T QD Sound Suppressor [-]"
modsilencer_bt_g28_sd_762x51Desc,"\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: HK417 & G28"
modsilencer_clutchlok_sig_slx68_mg_qd_suppressor_68x51,"[FFD700]MCX-SPEAR SLX68-MG-QD Sound Suppressor [-]"
modsilencer_clutchlok_sig_slx68_mg_qd_suppressor_68x51Desc,"\nRecoil: [4FBE28]-35%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SIG MCX Spear"
modmuzzle_base_sig_two_port_brake_762x51,"[BB00FF]SIG Two Port Brake[-]"
modmuzzle_base_sig_two_port_brake_762x51Desc,"\nRecoil: [4FBE28]-40%[-]\n\nCompatibility: Firearms chambered in .300blk," 7.62×39 & 7.62×51"
modsilencer_base_sig_srd_762_qd_762x51,"[BB00FF]SIG SRD762 QD Sound Suppressor [-]"
modsilencer_base_sig_srd_762_qd_762x51Desc,"\nRecoil: [4FBE28]-35%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: SIG MCX Spear"
modsilencer_all_sig_srd_ti_762_762x51,"[BB00FF]SIG SRD762Ti Sound Suppressor [-]"
modsilencer_all_sig_srd_ti_762_762x51Desc,"\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-10%[-]\nHipfire Accuracy: [FF4F33]-10%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: Firearms chambered in .300blk," 7.62×39 & 7.62×51"
modmuzzle_all_accuracy_international_tactical_muzzle_brake_86x70,"[FFD700]AI .338 LM Muzzle Brake[-]"
modmuzzle_all_accuracy_international_tactical_muzzle_brake_86x70Desc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: AXMC," Mk-18\n\nActs as an adapter for 'AI .338 LM Sound Suppressor'"
modsilencer_ai_accuracy_international_tactical_sound_moderator_86x70,"[FFD700]AI .338 LM Sound Suppressor [-]"
modsilencer_ai_accuracy_international_tactical_sound_moderator_86x70Desc,"\nRecoil: [4FBE28]-25%[-]\nErgonomics: [FF4F33]-15%[-]\nHipfire Accuracy: [FF4F33]-15%[-]\nDurability Burn: [FF4F33]+25%[-]\n\nCompatibility: AXMC," Mk-18\n\nRequires adapter: 'AI .338 LM Muzzle Brake'"
modsilencer_12g_hexagon_12k,"[004CFF]Hexagon 12K Sound Suppressor [-]"
modsilencer_12g_hexagon_12kDesc,"\nRecoil: [4FBE28]-15%[-]\nErgonomics: [FF4F33]-20%[-]\nHipfire Accuracy: [FF4F33]-20%[-]\nDurability Burn: [FF4F33]+50%[-]\n\nCompatibility: M870," KSG-12," MP-153," M3 Benelli," Saiga-12K"
modsilencer_base_silencerco_salvo_12g,"[BB00FF]SilencerCo Salvo 12 Sound Suppressor [-]"
modsilencer_base_silencerco_salvo_12gDesc,"\nRecoil: [4FBE28]-20%[-]\nErgonomics: [FF4F33]-25%[-]\nHipfire Accuracy: [FF4F33]-25%[-]\nDurability Burn: [FF4F33]+40%[-]\n\nCompatibility: M870," KSG-12," MP-153," M3 Benelli," Saiga-12K"
modmuzzle_12g_remington_tactical_12,"[09FF00]Remington Tactical Choke[-]"
modmuzzle_12g_remington_tactical_12Desc,"\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: M870," KSG-12," MP-153," M3 Benelli"
modmuzzle_12g_red_heat_gk_02_12g,"[09FF00]12G 'Red Heart' Muzzle Brake[-]"
modmuzzle_12g_red_heat_gk_02_12gDesc,"\n\nCompatibility: gunm870," gunksg12," gunmp153," gunm3benelli," gunsaiga12," gunAA12" 
modmuzzle_saiga12_css_monster_caw_large_12g,"[BB00FF]Tromix Monster Claw 12ga Muzzle Brake[-]"
modmuzzle_saiga12_css_monster_caw_large_12gDesc,"\nRecoil: [4FBE28]-50%[-]\n\nCompatibility: M870," KSG-12," MP-153," M3 Benelli," Saiga-12K"

modstock_stechkin_wire,"[09FF00]Stechkin Wire Stock"
modstock_stechkin_wireDesc,"\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: Stechkin APS"
modstock_glock_fab_defence_glr_17,"[09FF00]Glock FAB Defense GLR-17"
modstock_glock_fab_defence_glr_17Desc,"\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: Glock 17 & Glock 18C"
modstock_mp5k_pdw_stock,"[09FF00]MP5K PDW"
modstock_mp5k_pdw_stockDesc,"\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\n\nCompatibility: MP5K"
modstock_mp5_hk_a2_std,"[09FF00][09FF00]MP5 A2[-]"
modstock_mp5_hk_a2_stdDesc,"\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: MP5 & MP5SD"
modstock_p90_damage_industries_butt_pad,"[09FF00][004CFF]P90 DI Buttpad[-]"
modstock_p90_damage_industries_butt_padDesc,"\nErgonomics: [4FBE28]+13%[-]\nHipfire Accuracy: [4FBE28]+13%[-]\n\nCompatibility: P90"
modstock_ak_zenit_pt_1,"[09FF00]AK Zenit PT-1[-]"
modstock_ak_zenit_pt_1Desc,"\nErgonomics: [4FBE28]+6%[-]\nHipfire Accuracy: [4FBE28]+6%[-]\n\nCompatibility: PP-19-01," AKS-74UN," AK-74N/M," AK-107," AKMN," Saiga-12K"
modstock_ak_zenit_pt_3,"[004CFF]AK Zenit PT-3[-]"
modstock_ak_zenit_pt_3Desc,"\nErgonomics: [4FBE28]+22%[-]\nHipfire Accuracy: [4FBE28]+22%[-]\n\nCompatibility: PP-19-01," AKS-74UN," AK-74N/M," AK-107," AKMN," Saiga-12K"
modstock_ak_magpul_zhukov_s,"[BB00FF]AKM/AK-74 Zhukov-S stock[-]"
modstock_ak_magpul_zhukov_sDesc,"\nErgonomics: [4FBE28]+24%[-]\nHipfire Accuracy: [4FBE28]+24%[-]\n\nCompatibility: AK-74N," AKMN & AK-103"
modstock_ak_hexagon_kocherga_red,"[09FF00]AK Hexagon Kocherga Red Stock[-]"
modstock_ak_hexagon_kocherga_redDesc,"Stock to upgrade your Weapon"
modstock_ak_hera_arms_cqr47,"[09FF00]AK Hera Arms Stock[-]"
modstock_ak_hera_arms_cqr47Desc,"Stock to upgrade your AK"
modstock_ak_promag_archangel_opfor_aa47,"[09FF00]AK Promag Archangel Stock[-]"
modstock_ak_promag_archangel_opfor_aa47Desc,"Stock to upgrade your AK"
modstock_ak_izhmash_ak_evo,"[09FF00]AK Izhmash Evo Stock[-]"
modstock_ak_izhmash_ak_evoDesc,"Stock to upgrade your AK"
modstock_a2_ar15_magpul_prs_gen3,"[BB00FF]A2 AR-15 PRS Gen 3[-]"
modstock_a2_ar15_magpul_prs_gen3Desc,"\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\nRecoil: [4FBE28]-5%[-]\n\nCompatibility: Vector 9/45," STM-9," M4A1," M16A4," HK416A5," FN FAL," SR-25," RSASS," M14 SASS," SVDS," Mk-18," RD-704," Mk47," M590A1"
modstock_ar15_b5_precision,"[FFD700]AR-15 B5 Precision[-]"
modstock_ar15_b5_precisionDesc,"\nErgonomics: [4FBE28]+10%[-]\nHipfire Accuracy: [4FBE28]+10%[-]\nRecoil: [4FBE28]-20%[-]\n\nCompatibility: Vector 9/45," STM-9," MP7A1," M4A1," M16A4," HK416A5," FN FAL," SR-25," RSASS," M14 SASS," SVDS," Mk-18," AK-12," RPK-16," AK-107," AK-103," RD-704," Mk47," AK-109," 9A-91," AS VAL," M590A1," M870," MP-153," Saiga-12K"
modstock_ar15_cmmg_ripstock_micro,"[09FF00] AR-15 Ripstock Micro[-]"
modstock_ar15_cmmg_ripstock_microDesc,"Stock to upgrade your Weapon"
modstock_ar15_dd_enhanced_collapsible_buttstock,"[09FF00]AR-15 Enhanced ButtStock"
modstock_ar15_dd_enhanced_collapsible_buttstockDesc,"Stock to upgrade your Weapon"
modstock_ar15_double_star_ace_socom_gen_4,"[FFD700]AR-15 ACE SOCOM Gen 4[-]"
modstock_ar15_double_star_ace_socom_gen_4Desc,"\nErgonomics: [4FBE28]+40%[-]\nHipfire Accuracy: [4FBE28]+40%[-]\n\nCompatibility: Vector 9/45," STM-9," M4A1," M16A4," HK416A5," FN FAL," SR-25," RSASS," M14 SASS," SVDS," Mk-18," RD-704," Mk47," M590A1"
modstock_ar15_ergo_f93_pro_stock,"[BB00FF]AR-15 Ergo F93 Pro[-]"
modstock_ar15_ergo_f93_pro_stockDesc,"\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\n\nCompatibility: Vector 9/45," STM-9," M4A1," M16A4," HK416A5," FN FAL," SR-25," RSASS," M14 SASS," SVDS," Mk-18," RD-704," Mk47," M590A1"
modstock_ar15_fab_defense_gl_core,"[BB00FF]AR-15 GL-Core[-]"
modstock_ar15_fab_defense_gl_coreDesc,"\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: Vector 9/45," MP7A1," M4A1," M16A4," HK416A5," FN FAL," SR-25," RSASS," M14 SASS," SVDS," Mk-18," AK-12," RPK-16," AK-107," AK-103," RD-704," Mk47," AK-109," 9A-91," AS VAL," M590A1," M870," MP-153," Saiga-12K"
modstock_ar15_fab_defense_gl_shock,"[BB00FF]AR-15 GL-Shock"
modstock_ar15_fab_defense_gl_shockDesc,"Stock to upgrade your Weapon"
modstock_ar15_fab_defense_glr_16_s,"[BB00FF]AR-15 GLR-Defense[-]"
modstock_ar15_fab_defense_glr_16_sDesc,"Stock to upgrade your Weapon"
modstock_ar15_high_standart_m4ss,"[09FF00]AR-15 HS M4SS"
modstock_ar15_high_standart_m4ssDesc,"Stock to upgrade your Weapon"
modstock_ar15_hk_e1,"[004CFF]AR-15 HK E1[-]"
modstock_ar15_hk_e1Desc,"\nErgonomics: [4FBE28]+12%[-]\nHipfire Accuracy: [4FBE28]+12%[-]\n\nCompatibility: Vector 9/45," STM-9," MP7A1," M4A1," M16A4," HK416A5," FN FAL," SR-25," RSASS," M14 SASS," SVDS," Mk-18," AK-12," AK-107," AK-103," RD-704," Mk47," AK-109," 9A-91," AS VAL," M590A1," M870," MP-153," Saiga-12K"
modstock_ar15_hk_slim_line,"[09FF00]AR-15 'HK' Slim Line Stock"
modstock_ar15_hk_slim_lineDesc,"Stock to upgrade your Weapon"
modstock_ar15_kriss_defiance_ds150,"[09FF00]AR-15 DS150 Stock"
modstock_ar15_kriss_defiance_ds150Desc,"Stock to upgrade your Weapon"
modstock_ar15_lmt_sopmod,"[09FF00]AR-15 LMT Sopmod Stock"
modstock_ar15_lmt_sopmodDesc,"Stock to upgrade your Weapon"
modstock_ar15_magpul_moe_carbine,"[09FF00]AR-15 'Moe' Carbine Stock"
modstock_ar15_magpul_moe_carbineDesc,"Stock to upgrade your Weapon"
modstock_ar15_magpul_moe_sl_k_carbine_ct,"[09FF00]AR-15 'Moe' SLK Carbine Stock"
modstock_ar15_magpul_moe_sl_k_carbine_ctDesc,"Stock to upgrade your Weapon"
modstock_ar15_magpul_ubr_gen2,"[004CFF]A2 AR-15 PRS Gen 2 Tan[-]"
modstock_ar15_magpul_ubr_gen2Desc,"\nErgonomics: [4FBE28]+5%[-]\nHipfire Accuracy: [4FBE28]+5%[-]\nRecoil: [4FBE28]-2.5%[-]\n\nCompatibility: Vector 9/45," STM-9," M4A1," M16A4," HK416A5," FN FAL," SR-25," M14 SASS," SVDS," Mk-18," RD-704," Mk47," M590A1"
modstock_ar15_mft_bus,"[09FF00]AR-15 MFT Bus Stock"
modstock_ar15_mft_busDesc,"Stock to upgrade your Weapon"
modstock_ar15_sb_tactical_sba3,"[09FF00]AR-15 SBA3 Tactical Stock"
modstock_ar15_sb_tactical_sba3Desc,"Stock to upgrade your Weapon"
modstock_ar15_strike_industries_viper_mod_1,"[09FF00]AR-15 'Mod 1' Viper Stock"
modstock_ar15_strike_industries_viper_mod_1Desc,"Stock to upgrade your Weapon"
modstock_ar15_strike_industries_viper_pdw_stock,"[09FF00]AR-15 'PDW' Viper Stock"
modstock_ar15_strike_industries_viper_pdw_stockDesc,"Stock to upgrade your Weapon"
modstock_ar15_troy_m7a1_pdw,"[09FF00]AR-15 Troy M7A1[-]"
modstock_ar15_troy_m7a1_pdwDesc,"\nErgonomics: [4FBE28]+7%[-]\nHipfire Accuracy: [4FBE28]+7%[-]\n\nCompatibility: Vector 9/45," STM-9," M4A1," M16A4," HK416A5," FN FAL," SR-25," RSASS," M14 SASS," SVDS," Mk-18," RD-704," Mk47," M590A1"
modstock_ar15_vltor_emod,"[BB00FF]AR-15 Vltor Emod Stock[-]"
modstock_ar15_vltor_emodDesc,"Stock to upgrade your Weapon"
modstock_iwi_carmel_ergo_stock,"[004CFF]IWI Carmel Ergo Stock[-]"
modstock_iwi_carmel_ergo_stockDesc,"\nErgonomics: [4FBE28]+15%[-]\nHipfire Accuracy: [4FBE28]+15%[-]\n\nCompatibility: IWI Carmel"
modstock_sig_mpx_brace,"[004CFF] MPX Brace Stock"
modstock_sig_mpx_braceDesc,"Stock to upgrade your Weapon"
modstock_sig_mpx_maxim_defence_cqb_stock,"[FFD700]Maxim CQB[-]"
modstock_sig_mpx_maxim_defence_cqb_stockDesc,"\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"
modstock_sig_mpx_mcx_early_type,"[004CFF] MPX MCX Early Type Stock"
modstock_sig_mpx_mcx_early_typeDesc,"Stock to upgrade your Weapon"
modstock_sig_mpx_pmm_ulss,"[FFD700]PMM ULSS[-]"
modstock_sig_mpx_pmm_ulssDesc,"\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+35%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"
modstock_sig_telescoping_stock,"[FFD700]SIG Telescoping[-]"
modstock_sig_telescoping_stockDesc,"\nErgonomics: [4FBE28]+45%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: SIG MPX/MCX/MCX Spear & SCAR-H"
modstock_sig_thin_folding_stock,"[FFD700]Sig Thin Folding Stock"
modstock_sig_thin_folding_stockDesc,"Stock to upgrade your Weapon"
modstock_fal_magpul_prs_2,"[BB00FF]Fal PRS2 Stock"
modstock_fal_magpul_prs_2Desc,"Stock to upgrade your Weapon"
modstock_mk17_vltor_vss_11,"[BB00FF]FN SCAR VSS-11[-]"
modstock_mk17_vltor_vss_11Desc,"\nErgonomics: [4FBE28]+20%[-]\nHipfire Accuracy: [4FBE28]+20%[-]\n\nCompatibility: SCAR-H"
modstock_pk_zenit_pt2_classic,"[FFD700]PK Zenit PT-2[-]"
modstock_pk_zenit_pt2_classicDesc,"\nErgonomics: [4FBE28]+25%[-]\nHipfire Accuracy: [4FBE28]+25%[-]\n\nCompatibility: PKP Pecheneg"

resourceWeaponRepairKit,"Weapon Repair Kit"
resourceWeaponRepairKitDesc,"Weapon repair kits are used to repair all kinds of ranged firearms."
resourceArmorRepairKit,"Armor Repair Kit"
resourceWeaponParts,"[09FF00]Weapon Parts[-]"
resourceWeaponPartsDesc,"Weapon parts are a valuable resource," especially in armaments crafting."
resourceWD40,"WD40 (100ml)"
resourceWD40Desc,"A rare resource with many uses."
resourceMultitool,"[09FF00]Leatherman Multitool[-]"
resourceMultitoolDesc,"A rare tool with many different applications.\n\nUsed to craft T1 & T2 schematics and T2 items & modifiers."
resourceToolset,"[FFD700]Toolset[-]"
resourceToolsetDesc,"A repairman's bag with a set of different tools.\n\nUsed to craft T3/4/5 schematics and T5 items & modifiers."

bundleWeaponsCaseT2_1,"Weapons Case"
bundleWeaponsCaseT2_2,"Weapons Case"
bundlePistolCaseGoldenTT,"[FFD700]Golden Pistol Case[-]"
bundlePistolCaseTT,"TT Pistol Case"
bundlePistolCaseTTM,"TTM Pistol Case"
bundlePistolCaseUCP,"UCP Pistol Case"
bundlePistolCasePM,"PM Pistol Case"
bundlePistolCaseAPS,"APS Pistol Case"
bundlePistolCaseG17,"G17 Pistol Case"
bundlePistolCaseP226,"P226 Pistol Case"
bundlePistolCaseM9A3,"M9A3 Pistol Case"
bundlePistolCaseG18C,"G18C Pistol Case"
bundlePistolCaseSR1MP,"SR1MP Pistol Case"
bundlePistolCaseUSP45T,"USP45 Pistol Case"
bundlePistolCase1911,"1911 Pistol Case"
bundlePistolCaseUSP45M,"USP45M Pistol Case"
bundlePistolCaseM45,"M45 Pistol Case"
bundlePistolCaseFS,"five7 Pistol Case"
bundlePistolCaseRSH,"RSH Pistol Case"
bundlePistolCaseGroupDesc,"Pistol cases contain random pistols and their respective ammunition."

Gunppsh41SkillMagazine,"ppsh41 Magazine"
Gunppsh41SkillMagazineDesc,"Crafting a ppsh41\nImproves ppsh41 weapon crafting skill"
craftinggunppsh41,"PPSH41"
craftinggunppsh41Name,"ppsh41"
